mean,group
5073.08,n=50
5321.66,n=50
3924.24,n=50
4894.92,n=50
5002.44,n=50
4768.54,n=50
6981.64,n=50
5528.04,n=50
4772.78,n=50
5793.56,n=50
4640.28,n=50
4804.68,n=50
4001.44,n=50
4080.32,n=50
5226.46,n=50
5003.64,n=50
5761.62,n=50
5840.42,n=50
4700.5,n=50
8022.78,n=50
5474.24,n=50
5133.38,n=50
4126.44,n=50
6255.7,n=50
6110.74,n=50
6626.92,n=50
5502.58,n=50
4375.48,n=50
4834.14,n=50
5898.82,n=50
6197.22,n=50
6028.82,n=50
6591.24,n=50
5639.32,n=50
5974.8,n=50
5587.5,n=50
5200.54,n=50
3820.88,n=50
5250.56,n=50
4851.94,n=50
4570.86,n=50
6216.26,n=50
6451.62,n=50
7386.2,n=50
4185.16,n=50
6059.86,n=50
4264.58,n=50
5507.8,n=50
5145.9,n=50
5255.88,n=50
6241.88,n=50
4259.44,n=50
5156.34,n=50
5327.44,n=50
5523.48,n=50
7477.12,n=50
4759.22,n=50
7045.44,n=50
4437.08,n=50
5814.7,n=50
5121.5,n=50
4633.64,n=50
5405.94,n=50
6264.98,n=50
5733.58,n=50
7475.44,n=50
5964.94,n=50
5161,n=50
6272.9,n=50
4618.78,n=50
7246.7,n=50
4284.66,n=50
5968.96,n=50
5934.74,n=50
4755.92,n=50
4196.04,n=50
5801.34,n=50
5494.86,n=50
5035.3,n=50
6354.48,n=50
7809.22,n=50
5215.96,n=50
7069.22,n=50
5055.18,n=50
7426.88,n=50
6840.08,n=50
4284.42,n=50
5697.62,n=50
5283.38,n=50
9565,n=50
6749.2,n=50
4461.54,n=50
4405.26,n=50
4237.18,n=50
6266.62,n=50
6117.72,n=50
6855.38,n=50
5504.24,n=50
5851.12,n=50
5618.9,n=50
6295.54,n=50
4472.8,n=50
6462.08,n=50
6516.3,n=50
5863,n=50
3922.88,n=50
4276.34,n=50
4908.36,n=50
5480.5,n=50
5850.14,n=50
6111.5,n=50
7060.22,n=50
4793.32,n=50
5577.7,n=50
6073.34,n=50
4768.34,n=50
4138.58,n=50
6781.54,n=50
5192.14,n=50
5528.84,n=50
4736.62,n=50
4972.24,n=50
6268.76,n=50
4748.38,n=50
5393.34,n=50
6309.22,n=50
5541.04,n=50
6212.1,n=50
4207.58,n=50
6202.04,n=50
5725.68,n=50
3885.32,n=50
6176.22,n=50
6238.34,n=50
4343.08,n=50
6080.4,n=50
6699.88,n=50
7058.98,n=50
5893.38,n=50
5993.58,n=50
5055.56,n=50
4936.22,n=50
5894.64,n=50
4968.72,n=50
4544.78,n=50
4551.12,n=50
4813.06,n=50
5174.82,n=50
5132.68,n=50
4607.52,n=50
6775.36,n=50
4727.94,n=50
5839.88,n=50
6603.66,n=50
6334.78,n=50
4474.92,n=50
4152.82,n=50
5414.6,n=50
4653.32,n=50
6203.86,n=50
5400.2,n=50
6959.66,n=50
5009.12,n=50
6686.78,n=50
4430.84,n=50
4149.78,n=50
3748.88,n=50
5403.02,n=50
4419.52,n=50
4610.88,n=50
5811.36,n=50
6736.06,n=50
5284.32,n=50
5622.56,n=50
4336,n=50
5374.46,n=50
7201.18,n=50
4254.78,n=50
6628.34,n=50
5427.34,n=50
5729.96,n=50
5844.68,n=50
4701.42,n=50
6653.5,n=50
7034.28,n=50
5539.46,n=50
4343.08,n=50
5061.9,n=50
6571.9,n=50
5371.6,n=50
6336.98,n=50
6131.88,n=50
6496.5,n=50
5754.74,n=50
6349.92,n=50
6776.4,n=50
4422.2,n=50
5122.68,n=50
5582.46,n=50
4837.22,n=50
4628.22,n=50
6022.22,n=50
6918.92,n=50
5183.26,n=50
5991.54,n=50
5331.72,n=50
5836.32,n=50
4932.08,n=50
5322.32,n=50
6346.94,n=50
5221.1,n=50
6835.66,n=50
5223.66,n=50
3373.86,n=50
5758.32,n=50
6452,n=50
6181.28,n=50
6789.22,n=50
5704.26,n=50
4185.54,n=50
5007.88,n=50
5001.06,n=50
4865.2,n=50
7146.42,n=50
4042.12,n=50
6347.78,n=50
6862.38,n=50
6630.7,n=50
6490.32,n=50
4151.6,n=50
5575.72,n=50
6016.52,n=50
4992.12,n=50
4162.24,n=50
5001.04,n=50
5305.02,n=50
5833.2,n=50
5091.44,n=50
4350.86,n=50
5798.14,n=50
6364.7,n=50
5351.86,n=50
5507.14,n=50
5039.42,n=50
5223.84,n=50
8021.28,n=50
6727.14,n=50
5005.42,n=50
6907.82,n=50
4406.4,n=50
4848.28,n=50
5589.72,n=50
9279.58,n=50
4688.36,n=50
4218.48,n=50
4759.6,n=50
5903.22,n=50
3873.8,n=50
4135.76,n=50
8480.62,n=50
5875.78,n=50
6517.8,n=50
7199.88,n=50
6322.96,n=50
5654.5,n=50
5953.08,n=50
5994.7,n=50
6672.26,n=50
4831.38,n=50
6649.7,n=50
4736.26,n=50
6478.46,n=50
5449.76,n=50
6923.72,n=50
6419.48,n=50
5177.34,n=50
4000.52,n=50
4026.22,n=50
5176.2,n=50
5339.62,n=50
7872.6,n=50
5417.4,n=50
5131.6,n=50
4545.84,n=50
4998.3,n=50
4839.12,n=50
4777.72,n=50
4229.44,n=50
6611.98,n=50
6768.4,n=50
5514.36,n=50
6148.14,n=50
6034.94,n=50
6456.62,n=50
5728.8,n=50
5198.16,n=50
7136.3,n=50
5688.26,n=50
4278.76,n=50
5600.24,n=50
5203.76,n=50
4599.56,n=50
6275.2,n=50
6993.76,n=50
5939.54,n=50
5151.8,n=50
5380.94,n=50
6007.04,n=50
6568.26,n=50
5070.5,n=50
4410.84,n=50
5772.42,n=50
7646.46,n=50
5564.42,n=50
7003.54,n=50
5242.66,n=50
3616.02,n=50
6932.56,n=50
6927.46,n=50
5728.66,n=50
5134.64,n=50
6912.14,n=50
4042.14,n=50
4839.3,n=50
6123.36,n=50
6148.3,n=50
6359.36,n=50
4467.28,n=50
4711.16,n=50
5984.96,n=50
6447.98,n=50
7001.98,n=50
5604.88,n=50
5765.76,n=50
7324.34,n=50
4053.88,n=50
6209.84,n=50
5844.88,n=50
3902.32,n=50
5342.04,n=50
5465.2,n=50
7225.28,n=50
4540.16,n=50
3270.44,n=50
5979.68,n=50
5911.56,n=50
5218.44,n=50
5238.44,n=50
4352.18,n=50
6772.4,n=50
5868.72,n=50
5828.04,n=50
6378.88,n=50
5419.8,n=50
6718.04,n=50
4916.26,n=50
3742.78,n=50
4863.2,n=50
4693.58,n=50
7174.72,n=50
7856.7,n=50
6673.4,n=50
6096.42,n=50
5582.94,n=50
4685.84,n=50
7492.8,n=50
3847.12,n=50
3950.16,n=50
6434.44,n=50
8441.54,n=50
5955.84,n=50
5862.84,n=50
4804.12,n=50
6240.48,n=50
5993.74,n=50
6084.62,n=50
6666.78,n=50
6163.58,n=50
5459.28,n=50
6835.12,n=50
5156.62,n=50
4323.78,n=50
3691.78,n=50
6302.42,n=50
4180.02,n=50
4809.12,n=50
4482.24,n=50
5861.82,n=50
6012.94,n=50
4704.06,n=50
3916.7,n=50
7195.72,n=50
6367.74,n=50
4846.28,n=50
6053.14,n=50
7085.68,n=50
6527.16,n=100
5478.83,n=100
5246.15,n=100
6432.06,n=100
5757.21,n=100
5252.25,n=100
6221.36,n=100
5070.04,n=100
6205.4,n=100
4818.86,n=100
5436.73,n=100
4967.05,n=100
6406.65,n=100
5298.88,n=100
4307.89,n=100
6593.55,n=100
5716.76,n=100
5458.47,n=100
5127.85,n=100
5750.96,n=100
5129.74,n=100
7391.01,n=100
4459.52,n=100
5272.18,n=100
6009.83,n=100
4726.25,n=100
5512.81,n=100
6543.62,n=100
5460.31,n=100
4698.05,n=100
5940.87,n=100
6161.2,n=100
5380.28,n=100
4775.22,n=100
4773.32,n=100
4594.49,n=100
5891.87,n=100
5914.41,n=100
7567.79,n=100
6122.43,n=100
5797,n=100
5360.31,n=100
5563.47,n=100
4746.33,n=100
5842.67,n=100
5600.87,n=100
5872.96,n=100
5125.24,n=100
4905.54,n=100
5693.35,n=100
5996.81,n=100
5497.67,n=100
5226.69,n=100
5466.72,n=100
5130.57,n=100
5190.54,n=100
6589.11,n=100
7344.9,n=100
5950.63,n=100
6832.46,n=100
7118.74,n=100
5455.65,n=100
5007.11,n=100
6136.98,n=100
6051.83,n=100
5385.2,n=100
5494.72,n=100
5248.29,n=100
6094.59,n=100
4980.3,n=100
5534.61,n=100
5208.2,n=100
4701.6,n=100
5604.81,n=100
6013.39,n=100
5237.78,n=100
6543.24,n=100
4817.21,n=100
5017.72,n=100
4757.25,n=100
5564.79,n=100
6295.04,n=100
6027.52,n=100
6329.2,n=100
6015.59,n=100
5482.68,n=100
5718.15,n=100
5465.74,n=100
6359.3,n=100
5378.58,n=100
5262.18,n=100
5239.46,n=100
5744.31,n=100
5933.31,n=100
5561.81,n=100
4834.2,n=100
4374.63,n=100
5028.17,n=100
5579.33,n=100
5086.72,n=100
5282.55,n=100
5939.2,n=100
5679.32,n=100
6614.1,n=100
6127.09,n=100
4558.98,n=100
5714.38,n=100
6665.24,n=100
5803.43,n=100
5926.87,n=100
5604.02,n=100
6927.2,n=100
5537.98,n=100
5670.29,n=100
6344.65,n=100
4606.32,n=100
4656.55,n=100
7252.65,n=100
7067.87,n=100
5228.23,n=100
6232.68,n=100
6601.82,n=100
5406.83,n=100
5076.21,n=100
5993.53,n=100
5443.61,n=100
6224.32,n=100
4865.12,n=100
5272.96,n=100
5937.04,n=100
4840.81,n=100
3909.74,n=100
5007.34,n=100
5376.4,n=100
5694.42,n=100
4869.9,n=100
5136.28,n=100
5948.75,n=100
5407.51,n=100
6047.86,n=100
4985.48,n=100
5616.03,n=100
6803.54,n=100
5338.39,n=100
5503.36,n=100
5295.09,n=100
6320.13,n=100
4192.44,n=100
5676.89,n=100
6613.74,n=100
5493.77,n=100
5746.46,n=100
5863.1,n=100
4090.03,n=100
5038.24,n=100
6122.7,n=100
5288.78,n=100
5860.65,n=100
4830.92,n=100
5624.7,n=100
6000.54,n=100
5285.31,n=100
5846.74,n=100
6000.41,n=100
6215.08,n=100
5072.12,n=100
5662.6,n=100
5568.7,n=100
5194.04,n=100
5535.71,n=100
4382.66,n=100
5330.53,n=100
5809.5,n=100
5530.68,n=100
4730.17,n=100
6802.17,n=100
5697,n=100
5715.75,n=100
5733.1,n=100
5126.78,n=100
4966.02,n=100
6596.81,n=100
6075.29,n=100
7004.97,n=100
5742.82,n=100
6902.22,n=100
7413.12,n=100
5321.12,n=100
6321.68,n=100
5320.49,n=100
5159.75,n=100
4773.38,n=100
6321.23,n=100
6758.67,n=100
4803.68,n=100
5158.71,n=100
4909.63,n=100
5236.91,n=100
6292.79,n=100
5282.4,n=100
6389.06,n=100
4355.13,n=100
5477.58,n=100
5569.21,n=100
4739.69,n=100
5880.95,n=100
5021.76,n=100
6120.09,n=100
5055.65,n=100
5556.83,n=100
4389.47,n=100
5193.69,n=100
5180.51,n=100
5883.82,n=100
6862.31,n=100
6393.52,n=100
5034.03,n=100
6074.43,n=100
5596.9,n=100
7139.12,n=100
6671.75,n=100
5654.38,n=100
5373.33,n=100
6094.09,n=100
6642.5,n=100
4872.82,n=100
6985.35,n=100
6220.38,n=100
7537.1,n=100
5115.9,n=100
5158.77,n=100
5397.34,n=100
5181.38,n=100
6026.04,n=100
5802.75,n=100
5427.17,n=100
5426.87,n=100
4971.16,n=100
6140.42,n=100
6111.98,n=100
5366.76,n=100
5489.4,n=100
4157.57,n=100
4621.8,n=100
6255.09,n=100
4636.61,n=100
6822.93,n=100
5148.19,n=100
6402.58,n=100
5930.1,n=100
7275.67,n=100
7560.62,n=100
5977.91,n=100
4836.18,n=100
6483.05,n=100
5601.37,n=100
5617.87,n=100
6468.85,n=100
5070.67,n=100
6139.42,n=100
5889.06,n=100
6444.15,n=100
5730.76,n=100
6755.13,n=100
4811.85,n=100
5607.23,n=100
4698.89,n=100
5750.17,n=100
6321.89,n=100
5211.09,n=100
5654.22,n=100
4363.58,n=100
6229.33,n=100
5868.98,n=100
5090.57,n=100
5911.38,n=100
6072.47,n=100
5821.16,n=100
6923.32,n=100
5785.15,n=100
6124.6,n=100
5020.35,n=100
5947.63,n=100
5630.21,n=100
5185.85,n=100
4712.07,n=100
4159.98,n=100
6599.45,n=100
6556.23,n=100
5560.57,n=100
6381.46,n=100
4962.26,n=100
5656.34,n=100
4443.11,n=100
5684.13,n=100
6208.73,n=100
5872.71,n=100
5135.9,n=100
5602.82,n=100
4409.71,n=100
6278.78,n=100
5363.89,n=100
5550.94,n=100
5968.87,n=100
6835.8,n=100
6027.48,n=100
5979.65,n=100
5395.68,n=100
5034.39,n=100
6247.26,n=100
5303.68,n=100
5038.86,n=100
5191.53,n=100
6606.16,n=100
5394.6,n=100
6039.72,n=100
5153.25,n=100
4974.69,n=100
4023.12,n=100
5516.97,n=100
5627.35,n=100
4957.45,n=100
5944.02,n=100
6057.72,n=100
5706.57,n=100
4744,n=100
6814.38,n=100
7456.72,n=100
5481.91,n=100
5391.03,n=100
6143.58,n=100
5296.03,n=100
5210.63,n=100
6114.94,n=100
6638.73,n=100
6264.21,n=100
5900.82,n=100
5548.85,n=100
4701.47,n=100
5945.29,n=100
5321.07,n=100
5815.88,n=100
6348.37,n=100
5679.82,n=100
6864.3,n=100
6797.33,n=100
5936.12,n=100
6687.22,n=100
5765.79,n=100
7589.74,n=100
4615.52,n=100
5846.71,n=100
5783.74,n=100
4989.59,n=100
4964.66,n=100
5305.69,n=100
5811.36,n=100
4808.58,n=100
5180.86,n=100
5683.13,n=100
5061.41,n=100
5016.95,n=100
5774.22,n=100
4459.93,n=100
6944.2,n=100
6844.09,n=100
5615.75,n=100
5536.4,n=100
6137.52,n=100
5447.77,n=100
5135.95,n=100
4608.55,n=100
6825.56,n=100
5491.74,n=100
6234.81,n=100
6170.53,n=100
5673.53,n=100
7735.78,n=100
6323.87,n=100
5137.49,n=100
5664.39,n=100
5007.06,n=100
6415.67,n=100
5128.1,n=100
4389.19,n=100
4855.6,n=100
6280.83,n=100
6117.89,n=100
7110.9,n=100
6030.58,n=100
4952.8,n=100
4612.8,n=100
6437.51,n=100
5428.62,n=100
5481.4,n=100
5387.99,n=100
6036.29,n=100
5909.71,n=100
5108.85,n=100
5061.08,n=100
5836.69,n=100
5435.24,n=100
6600.11,n=100
5381.7,n=100
4614.78,n=100
6305.52,n=100
6217.4,n=100
8160.48,n=100
5590.26,n=100
5033.64,n=100
5191.45,n=100
4508.75,n=100
4893.02,n=100
5746.22,n=100
6679.19,n=100
4787.32,n=100
4984.33,n=100
5866.78,n=100
4756.72,n=100
5739.34,n=100
4505.42,n=100
5455.62,n=100
4788.68,n=100
6805.76,n=100
5765.86,n=100
6600.38,n=100
5539.24,n=100
7019.53,n=100
5149.97,n=100
4796.3,n=100
6351.31,n=100
5084.01,n=100
6179.87,n=100
6132.53,n=100
5449.09,n=100
6147.33,n=100
5807.7,n=100
5218,n=100
6318.82,n=100
5302.69,n=100
5122.77,n=100
6403.27,n=100
6430.45,n=100
7060.13,n=100
5966.02,n=100
5237.29,n=100
5773.31,n=100
4412.15,n=100
6001.72,n=100
4777.45,n=100
6310,n=100
5448.84,n=100
5504.84,n=100
5905.26,n=100
4492.3,n=100
6489.44,n=100
5167.53,n=100
5686.15,n=100
6701.63,n=100
6305.29,n=100
6859.78,n=100
5256.44,n=100
5146.33,n=100
5418.67,n=100
5560.46,n=100
5209.66,n=100
5414.58,n=100
5375.22,n=100
4860.38,n=100
5296.71,n=100
5240.85,n=100
6828.92,n=100
5352.54,n=100
5544.7,n=100
5793.58,n=100
4569.57,n=100
6363.19,n=100
5077.37,n=100
5890.15,n=100
4579.13,n=100
5406.2,n=100
3902.32,n=100
5478.44,n=100
5541.57,n=100
5795.57,n=100
5084.7,n=100
5073.01,n=100
5383.87,n=100
5146.9,n=100
4629.22,n=100
5514.12,n=100
5104.96,n=100
5101.52,n=100
5472.38,n=100
6457.25,n=100
4635.65,n=100
5244.09,n=100
6271.67,n=100
6181.97,n=100
4927.89,n=100
6307.69,n=100
5044.97,n=100
5480.61,n=100
5420.16,n=100
6149.69,n=100
6207.06,n=100
6240.49,n=100
5272.61,n=100
4830.51,n=100
4753.1,n=100
5465.56,n=100
5587.29,n=100
7304.03,n=100
6366.13,n=100
6020.66,n=100
5525.95,n=100
6589.03,n=100
4926.21,n=100
5790.44,n=100
5516.83,n=100
5260.75,n=100
5261.69,n=100
5647.18,n=100
4827.33,n=100
4635.42,n=100
5049.94,n=100
4929.88,n=100
6737.43,n=100
6237.51,n=100
7498.23,n=100
6012.55,n=100
5838.32,n=100
5048.69,n=100
6376.78,n=100
6716.2,n=100
5595.14,n=100
6701.14,n=100
5338.23,n=100
5544.9,n=100
6260.47,n=100
5164.06,n=100
6116.29,n=100
4457.23,n=100
5672.34,n=100
5329.84,n=100
5506,n=100
5762.86,n=100
5126.34,n=100
4464.69,n=100
5646.59,n=100
5180.32,n=100
6519.11,n=100
5673.81,n=100
4483.12,n=100
5103.53,n=100
5726.37,n=100
4694.01,n=100
6074.02,n=100
5354.4,n=100
5210.18,n=100
5548.52,n=100
4123.84,n=100
6475,n=100
5668.56,n=100
5579.72,n=100
5531.2,n=100
4599,n=100
6154.67,n=100
7006.69,n=100
5241.78,n=100
5640.18,n=100
5262.7,n=100
6619.49,n=100
5357.24,n=100
6348.09,n=100
5161.2,n=100
5664.64,n=100
6075.74,n=100
5389.45,n=100
4672.47,n=100
6278.44,n=100
4451.3,n=100
5611.09,n=100
6080.06,n=100
5376.31,n=100
4970.6,n=100
4461.61,n=100
5105.63,n=100
6144.2,n=100
7052.26,n=100
5539.16,n=100
5567.17,n=100
5758.2,n=100
6023.83,n=100
5685.16,n=100
6449.51,n=100
4645.76,n=100
7070.09,n=100
5613.39,n=100
6299.13,n=100
6919.13,n=100
4737.7,n=100
5141.28,n=100
7199.47,n=100
6446.46,n=100
5885.28,n=100
6520.54,n=100
4674.93,n=100
4260.27,n=100
6181.3,n=100
5442.63,n=100
5290.66,n=100
6491.08,n=100
6273.55,n=100
5545.82,n=100
4829.17,n=100
5783.63,n=100
5083.13,n=100
7020.22,n=100
4654.57,n=100
5911.18,n=100
5619.32,n=100
4203.37,n=100
5148.7,n=100
6221.44,n=100
6320.15,n=100
5422.64,n=100
5977.08,n=100
6685.07,n=100
5918.4,n=100
5642.4,n=100
6444.23,n=100
5683.46,n=100
4757.27,n=100
4247.39,n=100
4840.47,n=100
5992.43,n=100
6450.23,n=100
5362.12,n=100
5454.09,n=100
5803.9,n=100
4486.75,n=100
5544.89,n=100
6468.16,n=100
5803.22,n=100
5633.76,n=100
4869.99,n=100
5440.67,n=100
6555.97,n=100
5556.15,n=100
5034.39,n=100
5221.17,n=100
6234.37,n=100
5744.87,n=100
5396.1,n=100
5869.74,n=100
5990.99,n=100
6722.97,n=100
4240.25,n=100
7170.96,n=100
4534.14,n=100
5400.61,n=100
5495.93,n=100
5346.89,n=100
5547.13,n=100
4557.1,n=100
4876.96,n=100
6927.75,n=100
5390.54,n=100
5135.9,n=100
7062.8,n=100
5920.78,n=100
5406.46,n=100
6434.19,n=100
6815.94,n=100
6824.96,n=100
4793.02,n=100
6585.02,n=100
6459.71,n=100
7318.16,n=100
5880.64,n=100
4626.81,n=100
5546.93,n=100
5625.15,n=100
5786.59,n=100
7136.8,n=100
5273.11,n=100
5987.53,n=100
7187.56,n=100
6693.01,n=100
5561.35,n=100
5759.52,n=100
5806.24,n=100
6365.74,n=100
5128.55,n=100
6798.36,n=100
4397.18,n=100
5367.36,n=100
5183.35,n=100
4746.78,n=100
5117.92,n=100
6813.67,n=100
5422.88,n=100
5428.68,n=100
4479.38,n=100
7123.79,n=100
6753.97,n=100
6170.72,n=100
5063.41,n=100
4540.01,n=100
5902.85,n=100
5472.64,n=100
6061.91,n=100
5872.39,n=100
6585.26,n=100
5361.82,n=100
5619.13,n=100
5359.68,n=100
4566.88,n=100
4697.06,n=100
5161.78,n=100
5441.47,n=100
6185.2,n=100
5535.55,n=100
4713.04,n=100
4481.37,n=100
5641.56,n=100
5267.71,n=100
5209.31,n=100
5444.73,n=100
6782.15,n=100
5882.58,n=100
6242.39,n=100
6014.61,n=100
6862.46,n=100
5638.96,n=100
5754.39,n=100
5919.56,n=100
5269.45,n=100
5383.44,n=100
5533.17,n=100
5576.67,n=100
5846.56,n=100
5765.9,n=100
5717.53,n=100
6213.4,n=100
5948.23,n=100
5437.91,n=100
6557.1,n=100
5699.72,n=100
6217.02,n=100
5377.81,n=100
5803.59,n=100
5963.06,n=100
5537.56,n=100
7054.68,n=100
6292.34,n=100
6607.34,n=100
5892.73,n=100
5784.42,n=100
6153.89,n=100
4509.48,n=100
5971.19,n=100
5130.51,n=100
6246.81,n=100
6167.78,n=100
5565.33,n=100
5294.29,n=100
5300.63,n=100
5645.08,n=100
4847.95,n=100
5999.38,n=100
6185.82,n=100
4837.1,n=100
5511.22,n=100
6191.94,n=100
5174.81,n=100
4672.55,n=100
6469.2,n=100
4875.02,n=100
5892.38,n=100
5578.24,n=100
5929.7,n=100
5157.67,n=100
6866.47,n=100
5592.41,n=100
5381.96,n=100
5494.73,n=100
5737.89,n=100
5109.36,n=100
5687.35,n=100
5614.87,n=100
5433.52,n=100
5644.2,n=100
6102.48,n=100
4951.81,n=100
5251.87,n=100
6061.08,n=100
4084.24,n=100
6505.89,n=100
5299.94,n=100
6071.39,n=100
5472.76,n=100
6733.34,n=100
6387.45,n=100
5490.56,n=100
7034.69,n=100
5442.45,n=100
5281.32,n=100
4273.03,n=100
5643.52,n=100
5803.15,n=100
5285.87,n=100
4871.38,n=100
6303.28,n=100
6015.9,n=100
5231.2,n=100
5943.19,n=100
6567.82,n=100
5844.21,n=100
4633.89,n=100
5580.81,n=100
4944.1,n=100
5761.25,n=100
6597.39,n=100
6038.63,n=100
5359.47,n=100
6301.55,n=100
5231.18,n=100
5604.95,n=100
5732.8,n=100
4587.42,n=100
5763.66,n=100
5990.26,n=100
5612.86,n=100
6063.33,n=100
4965.99,n=100
5563.01,n=100
4583.52,n=100
5955,n=100
5715.2,n=100
6107.9,n=100
5159.27,n=100
6716.08,n=100
5096.05,n=100
5024.16,n=100
4596.62,n=100
4575.45,n=100
6273.75,n=100
6104.13,n=100
5093.36,n=100
3833.78,n=100
5843.15,n=100
5242.02,n=100
5376.02,n=100
4657.13,n=100
5530.54,n=100
6309.84,n=100
4845.09,n=100
5780.62,n=100
4684.73,n=100
6071.68,n=100
6076.63,n=100
4912.66,n=100
6021.02,n=100
7366.21,n=100
5443.23,n=100
5754.77,n=100
4596.98,n=100
6294.63,n=100
6171.12,n=100
5294.8,n=100
6907.36,n=100
5229.28,n=100
6135.11,n=100
5533.75,n=100
4895.3,n=100
5339.14,n=100
5527,n=100
4654.19,n=100
4957.78,n=100
5333.19,n=100
5747.64,n=100
5425.88,n=100
5926.67,n=100
5803.17,n=100
4539.07,n=100
5989.85,n=100
5431.11,n=100
5883.77,n=100
6113.82,n=100
5644.75,n=100
5290.71,n=100
6000.01,n=100
5579.36,n=100
5992.19,n=100
5439.1,n=100
5369.45,n=100
5967.1,n=100
4566.36,n=100
4678.33,n=100
4546.65,n=100
5522.88,n=100
6638.63,n=100
4832.66,n=100
5496.8,n=100
6197.47,n=100
5387.54,n=100
6401.57,n=100
5402.56,n=100
4629.66,n=100
5479.53,n=100
5686.19,n=100
4150.25,n=100
6120.8,n=100
4983.99,n=100
4542.53,n=100
4795.11,n=100
5168.15,n=100
5132.6,n=100
4914.06,n=100
5548.21,n=100
5978.15,n=100
5198.74,n=100
7178.68,n=100
5470.01,n=100
6350.91,n=100
5757.39,n=100
5448.9,n=100
4940.24,n=100
7579.92,n=100
5244.28,n=100
5574.41,n=100
5221.85,n=100
6595.63,n=100
5941.31,n=100
6812.51,n=100
5243.87,n=100
6341.83,n=100
5336.21,n=100
5511.45,n=100
7146.35,n=100
6072.76,n=100
5450.83,n=100
5310.8,n=100
6729.11,n=100
5738.03,n=100
4926.2,n=100
4808.81,n=100
5153.96,n=100
4465.85,n=100
5406.06,n=100
6268.89,n=100
5677.34,n=100
5324.76,n=100
5396.84,n=100
5358.19,n=100
5188.17,n=100
5631.71,n=100
5137.41,n=100
5811.35,n=100
5283.12,n=100
5710.61,n=100
4843.22,n=100
4509.89,n=100
4879.9,n=100
6940.77,n=100
5133.33,n=100
6433.56,n=100
5485.11,n=100
5254.31,n=100
6099.54,n=100
6276.63,n=100
5053.41,n=100
5637.56,n=100
4596.21,n=100
6586.04,n=100
6875.58,n=100
5434.07,n=100
5410.21,n=100
6220.46,n=100
5612.2,n=100
4641.47,n=100
4376.55,n=100
5229.56,n=100
5588.17,n=100
5995.82,n=100
5133,n=100
4970.35,n=100
4686.31,n=100
5865.39,n=100
5355.52,n=100
5205.97,n=100
5338.67,n=100
5040.2,n=100
5583.59,n=100
4960.09,n=100
5528.14,n=100
5151.13,n=100
4962.93,n=100
5089.53,n=100
5610.7,n=100
5725.15,n=100
5842.49,n=100
6175.21,n=100
5115.3,n=100
5714.37,n=100
5539.14,n=100
5676.28,n=100
5988.95,n=100
5150,n=100
7537.67,n=100
5647.44,n=100
4980.44,n=100
6319.28,n=100
5352.72,n=100
6568.99,n=100
7108.63,n=100
4719.2,n=100
5304.4,n=100
4956.36,n=100
5885.66,n=100
6086.42,n=100
6155.26,n=100
5782.42,n=100
5779.42,n=100
5708.62,n=100
6151.99,n=100
6602.34,n=100
6681.58,n=100
4147.32,n=100
5780.62,n=100
5097.7,n=100
5713.93,n=100
5318.31,n=100
5643.34,n=100
6079.31,n=100
5118.55,n=100
5573.6,n=100
6552.51,n=100
5435.09,n=100
4056.79,n=100
6087.84,n=100
5273.21,n=100
5902.96,n=100
5582.68,n=100
6377.15,n=100
6828.85,n=100
4526.43,n=100
3806.1,n=100
5568.3,n=100
5731.79,n=100
4674.82,n=100
5466.45,n=100
5906.32,n=100
5908.9,n=100
5193.42,n=100
4918.05,n=100
5906.51,n=100
6297.92,n=100
5703.7,n=100
4936.61,n=100
4804.35,n=100
5008.72,n=100
5996.14,n=100
7318.88,n=100
6799.24,n=100
6383.23,n=100
5751.44,n=100
6950.32,n=100
4674.95,n=100
6907.67,n=100
5736.96,n=100
6296.88,n=100
6156.19,n=100
5362.18,n=100
5377.46,n=100
4536.25,n=100
5123.14,n=100
5215.42,n=100
5925.98,n=100
5453.22,n=100
6802.3,n=100
5493.14,n=100
5514.54,n=100
6112.87,n=100
5067.38,n=100
4738.8,n=100
5890.56,n=100
7496.16,n=100
5627.85,n=100
7737.98,n=100
6204.35,n=100
5416.68,n=100
6938.61,n=100
5317.43,n=100
6447.79,n=100
5905.22,n=100
5875.24,n=100
5204.93,n=100
6658.76,n=100
5597.81,n=100
6481.18,n=100
4080.37,n=100
5985.47,n=100
5159.83,n=100
5096.43,n=100
5053.85,n=100
5454.12,n=100
6562.71,n=100
4824.82,n=100
4914.28,n=100
5844.15,n=100
5185.9,n=100
5509.37,n=100
5802.8,n=100
5376.19,n=100
7399.58,n=100
5827.71,n=100
6152.37,n=100
5088.51,n=100
4692.17,n=100
6660.06,n=100
5095.82,n=100
6195.95,n=100
5050.15,n=100
6551.46,n=100
5340.04,n=100
5243.46,n=100
6989.02,n=100
5230.94,n=100
7203.05,n=100
4613.65,n=100
5083.14,n=100
5902.61,n=100
5501.66,n=100
6369.46,n=100
7080.89,n=100
5464.78,n=100
7246.66,n=100
6098.35,n=100
5502.27,n=100
5796.43,n=100
5391.64,n=100
4936.25,n=100
5850.03,n=100
4074.84,n=100
5074.2,n=100
5966.65,n=100
5419.38,n=100
5320.68,n=100
6837.4,n=100
4890.84,n=100
6306.81,n=100
4983.18,n=100
5552.61,n=100
5833.2,n=100
6645.53,n=100
6399.12,n=100
6263.9,n=100
5356.54,n=100
6216.18,n=100
