"Carrier_Code","Date","Flight_Number","Tail_Number","Destination_Airport","Delay_Minutes","Delay_Carrier","Delay_Weather","Delay_NationalAviationSystem","Delay_Security","Delay_LateAircraftArrival"
"DL","7/12/18",333,"N335NW","ATL",-5,0,0,0,0,0
"DL","7/12/18",347,"N306DN","ATL",3,0,0,0,0,0
"DL","7/12/18",377,"N948AT","ORD",-3,0,0,0,0,0
"DL","7/12/18",387,"N927AT","ORD",-3,0,0,0,0,0
"DL","7/12/18",521,"N891AT","ORD",-5,0,0,0,0,0
"DL","7/12/18",525,"N342DN","ATL",23,0,0,0,0,0
"DL","7/12/18",537,"N937AT","ORD",-1,0,0,0,0,0
"DL","7/12/18",553,"N301DV","ATL",30,0,0,0,0,0
"DL","7/12/18",568,"N323NB","DFW",57,0,0,0,0,0
"DL","7/12/18",570,"N316NB","RSW",-6,0,0,0,0,0
"DL","7/12/18",661,"N991AT","DTW",2,0,0,0,0,0
"DL","7/12/18",678,"N353NW","FLL",8,0,0,0,0,0
"DL","7/12/18",694,"N964AT","DTW",-6,0,0,0,0,0
"DL","7/12/18",705,"N337NW","MSY",-3,0,0,0,0,0
"DL","7/12/18",708,"N322NB","PBI",1,0,0,0,0,0
"DL","7/12/18",709,"N891AT","BOS",-4,0,0,0,0,0
"DL","7/12/18",713,"N301NB","MIA",28,0,0,0,0,0
"DL","7/12/18",738,"N891AT","BOS",1,0,0,0,0,0
"DL","7/12/18",786,"N933AT","TPA",-1,0,0,0,0,0
"DL","7/12/18",834,"N320NB","DEN",-3,0,0,0,0,0
"DL","7/12/18",848,"N331DN","MCO",2,0,0,0,0,0
"DL","7/12/18",855,"N341NW","MSP",4,0,0,0,0,0
"DL","7/12/18",864,"N309US","RSW",12,0,0,0,0,0
"DL","7/12/18",874,"N353NW","FLL",-5,0,0,0,0,0
"DL","7/12/18",904,"N319US","ATL",0,0,0,0,0,0
"DL","7/12/18",927,"N316NB","MSP",-5,0,0,0,0,0
"DL","7/12/18",964,"N354NW","DTW",-5,0,0,0,0,0
"DL","7/12/18",1071,"N331DN","MCO",-5,0,0,0,0,0
"DL","7/12/18",1131,"N366NW","ATL",-7,0,0,0,0,0
"DL","7/12/18",1145,"N354NW","DTW",8,0,0,0,0,0
"DL","7/12/18",1470,"N327DN","ATL",-3,0,0,0,0,0
"DL","7/12/18",1496,"N965AT","MSP",-4,0,0,0,0,0
"DL","7/12/18",1540,"N927AT","ORD",-4,0,0,0,0,0
"DL","7/12/18",1585,"N353DN","MCO",0,0,0,0,0,0
"DL","7/12/18",1604,"N343NB","MIA",0,0,0,0,0,0
"DL","7/12/18",1639,"N359NW","MIA",20,0,0,0,0,0
"DL","7/12/18",1704,"N323NB","MIA",0,0,0,0,0,0
"DL","7/12/18",1721,"N337NB","MIA",-4,0,0,0,0,0
"DL","7/12/18",1784,"N356NW","ATL",0,0,0,0,0,0
"DL","7/12/18",1842,"N301DV","ATL",-2,0,0,0,0,0
"DL","7/12/18",1875,"N989DN","TPA",-6,0,0,0,0,0
"DL","7/12/18",1885,"N353DN","MCO",-7,0,0,0,0,0
"DL","7/12/18",1888,"N891AT","BOS",0,0,0,0,0,0
"DL","7/12/18",1902,"N357NB","FLL",7,0,0,0,0,0
"DL","7/12/18",1919,"N3750D","MSP",-5,0,0,0,0,0
"DL","7/12/18",1923,"N319NB","FLL",-5,0,0,0,0,0
"DL","7/12/18",1965,"N320NB","DEN",-5,0,0,0,0,0
"DL","7/12/18",2007,"N370NB","BOS",19,0,0,0,0,0
"DL","7/12/18",2028,"N324US","CVG",-7,0,0,0,0,0
"DL","7/12/18",2069,"N989DN","BOS",9,0,0,0,0,0
"DL","7/12/18",2131,"N337NB","DTW",-10,0,0,0,0,0
"DL","7/12/18",2148,"N327NB","DTW",-7,0,0,0,0,0
"DL","7/12/18",2178,"N927AT","TPA",-5,0,0,0,0,0
"DL","7/12/18",2181,"N323DN","MCO",16,0,0,0,0,0
"DL","7/12/18",2280,"N933AT","TPA",-5,0,0,0,0,0
"DL","7/12/18",2285,"N323DN","MCO",-2,0,0,0,0,0
"DL","7/12/18",2292,"N372NW","MSP",-4,0,0,0,0,0
"DL","7/12/18",2301,"N357NB","DFW",-3,0,0,0,0,0
"DL","7/12/18",2333,"N354NB","DEN",-6,0,0,0,0,0
"DL","7/12/18",2358,"N327NW","PBI",-5,0,0,0,0,0
"DL","7/12/18",2362,"N316DN","ATL",2,0,0,0,0,0
"DL","7/12/18",2370,"N835DN","DTW",-1,0,0,0,0,0
"DL","7/12/18",2379,"N322NB","PBI",-2,0,0,0,0,0
"DL","7/12/18",2444,"N349NB","PBI",225,204,0,0,0,2
"DL","7/12/18",2524,"N327NW","ATL",-3,0,0,0,0,0
"DL","7/12/18",2582,"N349NB","FLL",6,0,0,0,0,0
"DL","7/12/18",2675,"N3749D","BOS",-5,0,0,0,0,0
"DL","7/12/18",2807,"N377NW","DTW",-2,0,0,0,0,0
"DL","7/12/18",2835,"N343NB","DTW",12,0,0,0,0,0
"DL","7/12/18",2862,"N335DN","ATL",27,0,0,0,0,15
"DL","7/12/18",2881,"N312US","ATL",-7,0,0,0,0,0
"DL","7/12/18",2897,"N357NW","ATL",0,0,0,0,0,0
"DL","7/12/18",2960,"N351DN","ATL",27,0,0,0,0,0
"DL","7/13/18",121,"N337NW","MSP",-5,0,0,0,0,0
"DL","7/13/18",305,"N352NW","ATL",1,0,0,0,0,0
"DL","7/13/18",320,"N354NW","MSP",68,0,0,0,0,32
"DL","7/13/18",331,"N360NW","ATL",15,0,0,0,0,0
"DL","7/13/18",333,"N317US","ATL",-4,0,0,0,0,0
"DL","7/13/18",347,"N347DN","ATL",-1,0,0,0,0,0
"DL","7/13/18",377,"N919AT","ORD",-2,0,0,0,0,0
"DL","7/13/18",387,"N899AT","ORD",-5,0,0,0,0,0
"DL","7/13/18",521,"N937AT","ORD",-4,0,0,0,0,0
"DL","7/13/18",525,"N308DN","ATL",-1,0,0,0,0,0
"DL","7/13/18",537,"N910AT","ORD",22,0,0,0,0,0
"DL","7/13/18",553,"N323DN","ATL",5,0,0,0,0,0
"DL","7/13/18",568,"N337NB","DFW",-3,0,0,0,0,0
"DL","7/13/18",570,"N323NB","RSW",22,0,0,0,0,0
"DL","7/13/18",661,"N943AT","DTW",-7,0,0,0,0,0
"DL","7/13/18",678,"N353NW","FLL",-4,0,0,0,0,0
"DL","7/13/18",694,"N933AT","DTW",-6,0,0,0,0,0
"DL","7/13/18",705,"N332NW","MSY",-3,0,0,0,0,0
"DL","7/13/18",708,"N309US","PBI",-5,0,0,0,0,0
"DL","7/13/18",709,"N937AT","BOS",-3,0,0,0,0,0
"DL","7/13/18",713,"N364NB","MIA",-3,0,0,0,0,0
"DL","7/13/18",738,"N937AT","BOS",-1,0,0,0,0,0
"DL","7/13/18",786,"N950AT","TPA",-7,0,0,0,0,0
"DL","7/13/18",834,"N352NB","DEN",-4,0,0,0,0,0
"DL","7/13/18",848,"N337DN","MCO",-5,0,0,0,0,0
"DL","7/13/18",855,"N775DE","MSP",140,8,0,0,0,110
"DL","7/13/18",864,"N327NB","RSW",-7,0,0,0,0,0
"DL","7/13/18",874,"N353NW","FLL",-5,0,0,0,0,0
"DL","7/13/18",904,"N361NW","ATL",-3,0,0,0,0,0
"DL","7/13/18",927,"N323NB","MSP",-6,0,0,0,0,0
"DL","7/13/18",964,"N359NW","DTW",-5,0,0,0,0,0
"DL","7/13/18",1071,"N337DN","MCO",6,0,0,0,0,0
"DL","7/13/18",1131,"N338NW","ATL",-5,0,0,0,0,0
"DL","7/13/18",1145,"N326US","DTW",-5,0,0,0,0,0
"DL","7/13/18",1470,"N331DN","ATL",15,0,0,0,0,0
"DL","7/13/18",1496,"N922AT","MSP",60,0,0,0,0,0
"DL","7/13/18",1540,"N899AT","ORD",-2,0,0,0,0,0
"DL","7/13/18",1585,"N334DN","MCO",-1,0,0,0,0,0
"DL","7/13/18",1604,"N320NB","MIA",35,0,0,0,0,0
"DL","7/13/18",1639,"N317US","MIA",-4,0,0,0,0,0
"DL","7/13/18",1704,"N337NB","MIA",-2,0,0,0,0,0
"DL","7/13/18",1721,"N322NB","MIA",-4,0,0,0,0,0
"DL","7/13/18",1784,"N357NW","ATL",-5,0,0,0,0,0
"DL","7/13/18",1842,"N323DN","ATL",-4,0,0,0,0,0
"DL","7/13/18",1875,"N927AT","TPA",-5,0,0,0,0,0
"DL","7/13/18",1885,"N334DN","MCO",12,0,0,0,0,0
"DL","7/13/18",1888,"N937AT","BOS",-6,0,0,0,0,0
"DL","7/13/18",1902,"N317NB","FLL",-2,0,0,0,0,0
"DL","7/13/18",1919,"N775DE","MSP",192,3,0,0,0,189
"DL","7/13/18",1923,"N357NB","FLL",-7,0,0,0,0,0
"DL","7/13/18",1965,"N352NB","DEN",-5,0,0,0,0,0
"DL","7/13/18",2007,"N371NB","BOS",-6,0,0,0,0,0
"DL","7/13/18",2028,"N327NW","CVG",-1,0,0,0,0,0
"DL","7/13/18",2069,"N927AT","BOS",-1,0,0,0,0,0
"DL","7/13/18",2131,"N322NB","DTW",-3,0,0,0,0,0
"DL","7/13/18",2148,"N368NB","DTW",-8,0,0,0,0,0
"DL","7/13/18",2178,"N899AT","TPA",-3,0,0,0,0,0
"DL","7/13/18",2181,"N325DN","MCO",-1,0,0,0,0,0
"DL","7/13/18",2280,"N950AT","TPA",-5,0,0,0,0,0
"DL","7/13/18",2285,"N325DN","MCO",-3,0,0,0,0,0
"DL","7/13/18",2292,"N351NW","MSP",1,0,0,0,0,0
"DL","7/13/18",2301,"N317NB","DFW",-7,0,0,0,0,0
"DL","7/13/18",2333,"N301NB","DEN",-7,0,0,0,0,0
"DL","7/13/18",2358,"N343NW","PBI",-1,0,0,0,0,0
"DL","7/13/18",2362,"N353DN","ATL",8,0,0,0,0,0
"DL","7/13/18",2370,"N837DN","DTW",26,0,0,0,0,0
"DL","7/13/18",2379,"N309US","PBI",-4,0,0,0,0,0
"DL","7/13/18",2444,"N319NB","PBI",5,0,0,0,0,0
"DL","7/13/18",2524,"N343NW","ATL",-3,0,0,0,0,0
"DL","7/13/18",2582,"N319NB","FLL",-3,0,0,0,0,0
"DL","7/13/18",2675,"N3749D","BOS",24,0,0,0,0,0
"DL","7/13/18",2807,"N340NW","DTW",-3,0,0,0,0,0
"DL","7/13/18",2835,"N320NB","DTW",-3,0,0,0,0,0
"DL","7/13/18",2862,"N330DX","ATL",-2,0,0,0,0,0
"DL","7/13/18",2881,"N334NW","ATL",-2,0,0,0,0,0
"DL","7/13/18",2897,"N330NW","ATL",-6,0,0,0,0,0
"DL","7/13/18",2960,"N352DN","ATL",-6,0,0,0,0,0
"DL","7/14/18",121,"N332NW","MSP",-2,0,0,0,0,0
"DL","7/14/18",331,"N314DN","ATL",-3,0,0,0,0,0
"DL","7/14/18",367,"N303DN","ATL",-3,0,0,0,0,0
"DL","7/14/18",674,"N930AT","DTW",-6,0,0,0,0,0
"DL","7/14/18",728,"N322NB","PBI",-3,0,0,0,0,0
"DL","7/14/18",749,"N331DN","ATL",-3,0,0,0,0,0
"DL","7/14/18",786,"N993AT","TPA",-3,0,0,0,0,0
"DL","7/14/18",834,"N357NB","DEN",-2,0,0,0,0,0
"DL","7/14/18",848,"N603AT","MSY",-12,0,0,0,0,0
"DL","7/14/18",855,"N345NW","MSP",3,0,0,0,0,0
"DL","7/14/18",871,"N950AT","MYR",-1,0,0,0,0,0
"DL","7/14/18",874,"N327NB","FLL",-1,0,0,0,0,0
"DL","7/14/18",876,"N945AT","SRQ",-7,0,0,0,0,0
"DL","7/14/18",886,"N309DN","ATL",-1,0,0,0,0,0
"DL","7/14/18",904,"N361NW","ATL",-4,0,0,0,0,0
"DL","7/14/18",927,"N950AT","MSP",-4,0,0,0,0,0
"DL","7/14/18",964,"N910AT","DTW",-3,0,0,0,0,0
"DL","7/14/18",1071,"N341DN","MCO",-3,0,0,0,0,0
"DL","7/14/18",1114,"N899AT","MSP",-7,0,0,0,0,0
"DL","7/14/18",1145,"N366NB","DTW",-11,0,0,0,0,0
"DL","7/14/18",1157,"N361NB","MIA",-3,0,0,0,0,0
"DL","7/14/18",1395,"N317US","CVG",-6,0,0,0,0,0
"DL","7/14/18",1585,"N303DN","MCO",0,0,0,0,0,0
"DL","7/14/18",1604,"N317NB","MIA",-7,0,0,0,0,0
"DL","7/14/18",1639,"N361NB","MIA",-7,0,0,0,0,0
"DL","7/14/18",1691,"N343NW","BZN",1,0,0,0,0,0
"DL","7/14/18",1721,"N349NB","MIA",4,0,0,0,0,0
"DL","7/14/18",1784,"N321US","ATL",-5,0,0,0,0,0
"DL","7/14/18",1842,"N350DN","ATL",0,0,0,17,0,0
"DL","7/14/18",1875,"N972AT","TPA",0,0,0,0,0,0
"DL","7/14/18",1885,"N325DN","MCO",20,0,0,0,0,0
"DL","7/14/18",1902,"N322NB","FLL",-6,0,0,0,0,0
"DL","7/14/18",1919,"N3734B","MSP",-5,0,0,0,0,0
"DL","7/14/18",1923,"N372NW","FLL",-2,0,0,0,0,0
"DL","7/14/18",1965,"N357NB","DEN",-4,0,0,0,0,0
"DL","7/14/18",2181,"N312DN","MCO",0,0,0,0,0,0
"DL","7/14/18",2280,"N319NB","TPA",-2,0,0,0,0,0
"DL","7/14/18",2362,"N337DN","ATL",2,0,0,0,0,0
"DL","7/14/18",2370,"N847DN","DTW",-4,0,0,0,0,0
"DL","7/14/18",2379,"N364NB","PBI",-6,0,0,0,0,0
"DL","7/14/18",2400,"N353NW","ATL",0,0,0,0,0,0
"DL","7/14/18",2444,"N319NB","PBI",-11,0,0,0,0,0
"DL","7/14/18",2582,"N337NB","FLL",-5,0,0,0,0,0
"DL","7/14/18",2807,"N337NB","DTW",0,0,0,15,0,0
"DL","7/14/18",2897,"N362NW","ATL",51,0,0,20,0,0
"DL","7/14/18",2960,"N340DN","ATL",-6,0,0,0,0,0
"DL","7/15/18",121,"N347NW","MSP",-2,0,0,0,0,0
"DL","7/15/18",305,"N363NW","ATL",160,0,0,0,0,144
"DL","7/15/18",331,"N363NW","ATL",166,13,0,9,0,153
"DL","7/15/18",347,"N329NW","ATL",-8,0,0,81,0,0
"DL","7/15/18",377,"N603AT","ORD",-5,0,0,23,0,0
"DL","7/15/18",387,"N607AT","ORD",202,5,0,0,0,178
"DL","7/15/18",521,"N949AT","ORD",126,0,0,17,0,78
"DL","7/15/18",525,"N310DN","ATL",116,21,0,0,0,69
"DL","7/15/18",537,"N985AT","ORD",115,0,0,0,0,112
"DL","7/15/18",553,"N325DN","ATL",104,6,0,8,0,98
"DL","7/15/18",568,"N331NB","DFW",218,65,0,0,0,139
"DL","7/15/18",570,"N327NB","RSW",-4,0,0,0,0,0
"DL","7/15/18",661,"N995AT","DTW",109,1,0,0,0,83
"DL","7/15/18",678,"N340NW","FLL",13,13,0,5,0,0
"DL","7/15/18",694,"N608AT","DTW",-4,0,0,0,0,0
"DL","7/15/18",705,"N354NW","MSY",252,0,29,0,0,192
"DL","7/15/18",708,"N319NB","PBI",127,7,0,4,0,89
"DL","7/15/18",709,"N949AT","BOS",108,2,0,0,0,84
"DL","7/15/18",713,"N341NB","MIA",77,18,0,18,0,27
"DL","7/15/18",786,"N972AT","TPA",137,7,0,0,0,114
"DL","7/15/18",834,"N349NB","DEN",122,0,0,5,0,122
"DL","7/15/18",848,"N315DN","MCO",114,2,0,0,0,94
"DL","7/15/18",855,"N337NW","MSP",176,0,0,0,0,164
"DL","7/15/18",864,"N329NB","RSW",96,3,0,13,0,48
"DL","7/15/18",874,"N309US","FLL",7,7,0,64,0,0
"DL","7/15/18",886,"N325DN","ATL",-4,0,0,0,0,0
"DL","7/15/18",904,"N314DN","ATL",-2,0,0,0,0,0
"DL","7/15/18",927,"N327NB","MSP",157,6,0,13,0,151
"DL","7/15/18",1071,"N315DN","MCO",9,0,0,76,0,9
"DL","7/15/18",1131,"N345NW","ATL",186,46,0,0,0,130
"DL","7/15/18",1145,"N350NA","DTW",67,0,0,0,0,65
"DL","7/15/18",1470,"N303DN","ATL",-5,0,0,86,0,0
"DL","7/15/18",1496,"N945AT","MSP",-4,0,0,0,0,0
"DL","7/15/18",1585,"N306DN","MCO",155,20,0,3,0,135
"DL","7/15/18",1604,"N365NB","MIA",122,95,0,0,0,0
"DL","7/15/18",1639,"N369NW","MIA",152,9,0,0,0,119
"DL","7/15/18",1704,"N331NB","MIA",-6,0,0,0,0,0
"DL","7/15/18",1721,"N364NB","MIA",0,0,0,90,0,0
"DL","7/15/18",1842,"N364NW","ATL",-4,0,0,0,0,0
"DL","7/15/18",1875,"N993AT","TPA",108,108,0,9,0,0
"DL","7/15/18",1885,"N306DN","MCO",-3,0,0,44,0,0
"DL","7/15/18",1888,"N949AT","BOS",-5,0,0,0,0,0
"DL","7/15/18",1902,"N317NB","FLL",164,8,0,36,0,108
"DL","7/15/18",1923,"N352NB","FLL",5,0,0,0,0,0
"DL","7/15/18",1965,"N349NB","DEN",-4,0,0,0,0,0
"DL","7/15/18",1996,"N343NW","MSP",-1,0,0,27,0,0
"DL","7/15/18",2007,"N364NB","BOS",72,33,0,3,0,39
"DL","7/15/18",2069,"N993AT","BOS",119,0,0,1,0,104
"DL","7/15/18",2131,"N368NB","DTW",75,0,0,72,0,0
"DL","7/15/18",2148,"N361NB","DTW",23,9,0,24,0,14
"DL","7/15/18",2178,"N607AT","TPA",203,7,0,0,0,152
"DL","7/15/18",2181,"N341DN","MCO",107,5,0,0,0,74
"DL","7/15/18",2280,"N972AT","TPA",-5,0,0,0,0,0
"DL","7/15/18",2285,"N341DN","MCO",-2,0,0,0,0,0
"DL","7/15/18",2292,"N338NW","MSP",100,43,0,0,0,29
"DL","7/15/18",2301,"N317NB","DFW",-3,0,0,0,0,0
"DL","7/15/18",2333,"N322NB","DEN",53,20,0,11,0,33
"DL","7/15/18",2358,"N326US","PBI",-5,0,0,0,0,0
"DL","7/15/18",2362,"N334DN","ATL",14,0,0,75,0,14
"DL","7/15/18",2370,"N827DN","DTW",-5,0,0,0,0,0
"DL","7/15/18",2379,"N319NB","PBI",-3,0,0,89,0,0
"DL","7/15/18",2444,"N335NB","PBI",180,7,0,0,0,160
"DL","7/15/18",2524,"N326US","ATL",151,19,0,0,0,126
"DL","7/15/18",2582,"N335NB","FLL",-3,0,0,19,0,0
"DL","7/15/18",2807,"N323US","DTW",-4,0,0,0,0,0
"DL","7/15/18",2835,"N365NB","DTW",117,0,0,0,0,85
"DL","7/15/18",2862,"N356DN","ATL",0,0,0,28,0,0
"DL","7/15/18",2881,"N356NW","ATL",123,4,0,29,0,119
"DL","7/15/18",2897,"N303DN","ATL",140,12,0,0,0,117
"DL","7/15/18",2960,"N319DN","ATL",51,13,0,27,0,38
"DL","7/16/18",121,"N369NW","MSP",-4,0,0,0,0,0
"DL","7/16/18",305,"N351NW","ATL",47,3,0,0,0,32
"DL","7/16/18",320,"N337NW","MSP",-5,0,0,0,0,0
"DL","7/16/18",331,"N351NW","ATL",0,0,0,0,0,0
"DL","7/16/18",333,"N329NW","ATL",34,15,0,0,0,0
"DL","7/16/18",347,"N327DN","ATL",-2,0,0,0,0,0
"DL","7/16/18",377,"N939AT","ORD",12,0,0,0,0,0
"DL","7/16/18",387,"N957AT","ORD",96,0,0,110,0,0
"DL","7/16/18",521,"N985AT","ORD",251,28,0,0,0,211
"DL","7/16/18",525,"N353NW","ATL",27,0,0,0,0,0
"DL","7/16/18",537,"N929AT","ORD",79,0,0,61,0,65
"DL","7/16/18",553,"N341DN","ATL",1,0,0,0,0,0
"DL","7/16/18",568,"N331NB","DFW",-5,0,0,0,0,0
"DL","7/16/18",570,"N368NB","RSW",6,0,0,0,0,0
"DL","7/16/18",661,"N924AT","DTW",-4,0,0,0,0,0
"DL","7/16/18",678,"N336NW","FLL",60,7,0,0,0,17
"DL","7/16/18",694,"N972AT","DTW",-8,0,0,0,0,0
"DL","7/16/18",705,"N356NW","MSY",-1,0,0,0,0,0
"DL","7/16/18",708,"N329NB","PBI",34,2,0,0,0,19
"DL","7/16/18",709,"N985AT","BOS",172,0,0,193,0,11
"DL","7/16/18",713,"N314NB","MIA",37,0,0,0,0,18
"DL","7/16/18",738,"N985AT","BOS",-1,0,0,0,0,0
"DL","7/16/18",786,"N989DN","TPA",-3,0,0,25,0,0
"DL","7/16/18",834,"N352NB","DEN",-4,0,0,0,0,0
"DL","7/16/18",848,"N330DX","MCO",14,0,0,0,0,0
"DL","7/16/18",855,"N323US","MSP",0,0,0,0,0,0
"DL","7/16/18",864,"N361NB","RSW",31,0,0,0,0,0
"DL","7/16/18",874,"N336NW","FLL",19,19,0,5,0,0
"DL","7/16/18",904,"N354NW","ATL",-3,0,0,0,0,0
"DL","7/16/18",927,"N368NB","MSP",-6,0,0,0,0,0
"DL","7/16/18",964,"N345NW","DTW",0,0,0,0,0,0
"DL","7/16/18",1071,"N330DX","MCO",18,0,0,0,0,0
"DL","7/16/18",1131,"N355NW","ATL",10,0,0,0,0,0
"DL","7/16/18",1145,"N345NW","DTW",16,0,0,0,0,0
"DL","7/16/18",1470,"N315DN","ATL",6,0,0,0,0,0
"DL","7/16/18",1496,"N608AT","MSP",1,0,0,0,0,0
"DL","7/16/18",1540,"N957AT","ORD",0,0,0,0,0,0
"DL","7/16/18",1585,"N338DN","MCO",-1,0,0,0,0,0
"DL","7/16/18",1604,"N341NB","MIA",-1,0,0,0,0,0
"DL","7/16/18",1639,"N329NW","MIA",-1,0,0,0,0,0
"DL","7/16/18",1704,"N331NB","MIA",-4,0,0,0,0,0
"DL","7/16/18",1721,"N319NB","MIA",-1,0,0,0,0,0
"DL","7/16/18",1784,"N330NW","ATL",-4,0,0,0,0,0
"DL","7/16/18",1842,"N341DN","ATL",0,0,0,0,0,0
"DL","7/16/18",1875,"N607AT","TPA",-5,0,0,0,0,0
"DL","7/16/18",1885,"N338DN","MCO",0,0,0,0,0,0
"DL","7/16/18",1888,"N985AT","BOS",51,0,0,36,0,0
"DL","7/16/18",1902,"N335NB","FLL",-1,0,0,0,0,0
"DL","7/16/18",1919,"N376DA","MSP",-3,0,0,0,0,0
"DL","7/16/18",1923,"N349NB","FLL",-4,0,0,0,0,0
"DL","7/16/18",1965,"N352NB","DEN",-1,0,0,0,0,0
"DL","7/16/18",2007,"N360NB","BOS",107,16,0,71,0,14
"DL","7/16/18",2028,"N326US","CVG",-2,0,0,0,0,0
"DL","7/16/18",2069,"N607AT","BOS",104,0,0,95,0,0
"DL","7/16/18",2131,"N319NB","DTW",-7,0,0,27,0,0
"DL","7/16/18",2148,"N348NB","DTW",5,0,0,0,0,0
"DL","7/16/18",2178,"N957AT","TPA",104,1,0,0,0,62
"DL","7/16/18",2181,"N326DN","MCO",-2,0,0,0,0,0
"DL","7/16/18",2280,"N989DN","TPA",-7,0,0,0,0,0
"DL","7/16/18",2285,"N326DN","MCO",0,0,0,0,0,0
"DL","7/16/18",2292,"N345NW","MSP",52,18,0,2,0,34
"DL","7/16/18",2301,"N335NB","DFW",-4,0,0,0,0,0
"DL","7/16/18",2333,"N317NB","DEN",18,0,0,0,0,0
"DL","7/16/18",2358,"N309US","PBI",3,0,0,0,0,0
"DL","7/16/18",2362,"N306DN","ATL",15,0,0,0,0,0
"DL","7/16/18",2370,"N810DN","DTW",3,0,0,0,0,0
"DL","7/16/18",2379,"N329NB","PBI",9,0,0,0,0,0
"DL","7/16/18",2444,"N355NB","PBI",12,0,0,0,0,0
"DL","7/16/18",2524,"N309US","ATL",24,24,0,27,0,0
"DL","7/16/18",2582,"N355NB","FLL",2,0,0,0,0,0
"DL","7/16/18",2675,"N3759","BOS",-5,0,0,0,0,0
"DL","7/16/18",2807,"N367NW","DTW",-6,0,0,0,0,0
"DL","7/16/18",2835,"N341NB","DTW",57,0,0,0,0,43
"DL","7/16/18",2862,"N328DN","ATL",-4,0,0,30,0,0
"DL","7/16/18",2881,"N360NW","ATL",253,0,235,0,0,0
"DL","7/16/18",2897,"N333NW","ATL",10,0,0,0,0,0
"DL","7/16/18",2960,"N325DN","ATL",50,0,0,4,0,50
"DL","7/17/18",121,"N356NW","MSP",10,0,0,0,0,0
"DL","7/17/18",305,"N332NW","ATL",109,34,0,0,0,53
"DL","7/17/18",320,"N345NW","MSP",317,317,0,6,0,0
"DL","7/17/18",331,"N332NW","ATL",-4,0,0,77,0,0
"DL","7/17/18",333,"N358NW","ATL",15,0,0,0,0,0
"DL","7/17/18",347,"N311DN","ATL",12,0,0,0,0,0
"DL","7/17/18",377,"N990AT","ORD",-5,0,0,74,0,0
"DL","7/17/18",387,"N989DN","ORD",198,0,0,175,0,0
"DL","7/17/18",521,"N988AT","ORD",0,0,0,0,0,0
"DL","7/17/18",525,"N307DX","ATL",202,7,0,0,0,158
"DL","7/17/18",537,"N608AT","ORD",230,8,0,27,0,219
"DL","7/17/18",553,"N326DN","ATL",75,0,68,0,0,0
"DL","7/17/18",568,"N357NB","DFW",174,157,0,0,0,0
"DL","7/17/18",570,"N319NB","RSW",-4,0,0,0,0,0
"DL","7/17/18",661,"N993AT","DTW",110,0,99,0,0,9
"DL","7/17/18",678,"N334NW","FLL",0,0,0,0,0,0
"DL","7/17/18",694,"N929AT","DTW",-5,0,0,0,0,0
"DL","7/17/18",705,"N375NC","MSY",1,0,0,0,0,0
"DL","7/17/18",708,"N314NB","PBI",0,0,0,0,0,0
"DL","7/17/18",709,"N988AT","BOS",366,0,0,26,0,366
"DL","7/17/18",713,"N323NB","MIA",177,2,0,10,0,175
"DL","7/17/18",738,"N988AT","BOS",-1,0,0,0,0,0
"DL","7/17/18",786,"N607AT","TPA",307,74,0,34,0,233
"DL","7/17/18",834,"N355NB","DEN",170,0,0,27,0,170
"DL","7/17/18",855,"N325US","MSP",132,0,118,7,0,14
"DL","7/17/18",864,"N315NB","RSW",161,128,0,0,0,25
"DL","7/17/18",874,"N334NW","FLL",-6,0,0,0,0,0
"DL","7/17/18",904,"N309US","ATL",-2,0,0,0,0,0
"DL","7/17/18",927,"N319NB","MSP",172,3,0,0,0,168
"DL","7/17/18",964,"N329NW","DTW",5,0,0,0,0,0
"DL","7/17/18",1071,"N306DN","MCO",9,0,0,29,0,9
"DL","7/17/18",1131,"N342NW","ATL",157,135,0,0,0,0
"DL","7/17/18",1145,"N312US","DTW",-5,0,0,109,0,0
"DL","7/17/18",1470,"N330DX","ATL",-2,0,0,0,0,0
"DL","7/17/18",1496,"N978AT","MSP",9,0,0,0,0,0
"DL","7/17/18",1540,"N989DN","ORD",-2,0,0,0,0,0
"DL","7/17/18",1585,"N304DN","MCO",153,0,0,0,0,131
"DL","7/17/18",1604,"N335NB","MIA",-10,0,0,32,0,0
"DL","7/17/18",1639,"N358NW","MIA",279,12,0,0,0,252
"DL","7/17/18",1704,"N357NB","MIA",-6,0,0,0,0,0
"DL","7/17/18",1721,"N334NB","MIA",1,0,0,0,0,0
"DL","7/17/18",1784,"N349NW","ATL",7,0,0,0,0,0
"DL","7/17/18",1842,"N326DN","ATL",4,0,0,0,0,0
"DL","7/17/18",1875,"N957AT","TPA",-8,0,0,0,0,0
"DL","7/17/18",1885,"N304DN","MCO",-5,0,0,0,0,0
"DL","7/17/18",1888,"N988AT","BOS",15,0,0,0,0,0
"DL","7/17/18",1902,"N349NB","FLL",165,0,0,0,0,147
"DL","7/17/18",1919,"N3734B","MSP",-2,0,0,0,0,0
"DL","7/17/18",1923,"N352NB","FLL",26,1,0,80,0,25
"DL","7/17/18",1965,"N355NB","DEN",-4,0,0,0,0,0
"DL","7/17/18",2007,"N368NB","BOS",0,0,0,0,0,0
"DL","7/17/18",2028,"N327NW","CVG",-8,0,0,0,0,0
"DL","7/17/18",2069,"N957AT","BOS",120,13,0,0,0,97
